pc_time_iso,t_us,status1,status2,status3,ch1,ch2
2026-04-01T11:44:58.325,3490044,192,0,0,6711350,5353129
2026-04-01T11:44:58.329,3492848,192,0,0,2434860,2121935
2026-04-01T11:44:58.333,3495656,192,0,0,1825734,1549069
2026-04-01T11:44:58.333,3498460,192,0,0,-6521992,23733
2026-04-01T11:44:58.337,3501180,192,0,0,-8388608,-8388608
2026-04-01T11:44:58.342,3504160,192,0,0,-3890412,-2872646
2026-04-01T11:44:58.346,3507128,192,0,0,6867326,5034043
2026-04-01T11:44:58.346,3509936,192,0,0,2919831,2349885
2026-04-01T11:44:58.350,3512740,192,0,0,109243,812678
2026-04-01T11:44:58.354,3515376,192,0,0,-8388608,-3562739
2026-04-01T11:44:58.354,3518368,192,0,0,-8388608,-8388608
2026-04-01T11:44:58.358,3521324,192,0,0,-5197834,-5079930
2026-04-01T11:44:58.362,3524300,192,0,0,6664439,4312082
2026-04-01T11:44:58.362,3527104,192,0,0,1707006,1585879
2026-04-01T11:44:58.366,3529908,192,0,0,2465058,3203729
2026-04-01T11:44:58.370,3532716,192,0,0,-8388608,-8388608
2026-04-01T11:44:58.374,3535688,192,0,0,-8388608,-8388608
2026-04-01T11:44:58.374,3538664,192,0,0,-7064711,-6330257
2026-04-01T11:44:58.378,3541640,192,0,0,3843690,2946509
2026-04-01T11:44:58.382,3544444,192,0,0,1755876,1770454
2026-04-01T11:44:58.383,3547260,192,0,0,-1847258,-225631
2026-04-01T11:44:58.387,3550140,192,0,0,-8388608,-8249649
2026-04-01T11:44:58.391,3553116,192,0,0,-8388608,-8388608
2026-04-01T11:44:58.395,3556088,192,0,0,3021049,4506829
2026-04-01T11:44:58.395,3558896,192,0,0,4414163,3371890
2026-04-01T11:44:58.399,3561700,192,0,0,1240019,1714726
2026-04-01T11:44:58.403,3564504,192,0,0,-5927257,-1024801
2026-04-01T11:44:58.403,3567480,192,0,0,-8388608,-7604176
2026-04-01T11:44:58.407,3570456,192,0,0,-8388608,-8327424
2026-04-01T11:44:58.411,3573428,192,0,0,4017453,3646106
2026-04-01T11:44:58.411,3576236,192,0,0,1533079,1855281
2026-04-01T11:44:58.415,3579040,192,0,0,1513378,1735540
2026-04-01T11:44:58.419,3581844,192,0,0,-4628963,-1130496
2026-04-01T11:44:58.423,3584820,192,0,0,-8388608,-8388608
2026-04-01T11:44:58.424,3587796,192,0,0,-8388608,-8388608
2026-04-01T11:44:58.428,3590768,192,0,0,5888962,4300900
2026-04-01T11:44:58.432,3593576,192,0,0,1765834,1653983
2026-04-01T11:44:58.432,3596380,192,0,0,-3343009,-724764
2026-04-01T11:44:58.436,3599268,192,0,0,-8388608,-6204599
2026-04-01T11:44:58.440,3602244,192,0,0,-8388608,-8388608
2026-04-01T11:44:58.440,3605220,192,0,0,297331,21658
2026-04-01T11:44:58.444,3607768,192,0,0,6492234,3825673
2026-04-01T11:44:58.448,3610576,192,0,0,2163456,108
2026-04-01T11:44:58.448,3613040,192,0,0,-1707951,1191604
2026-04-01T11:44:58.452,3615928,192,0,0,-8388608,-4300969
2026-04-01T11:44:58.456,3618904,192,0,0,-8388608,-8388608
2026-04-01T11:44:58.460,3621880,192,0,0,-2404928,-1543409
2026-04-01T11:44:58.460,3624856,192,0,0,6455563,4544878
2026-04-01T11:44:58.464,3627660,192,0,0,1665415,1700637
2026-04-01T11:44:58.468,3630464,192,0,0,-1381133,212920
2026-04-01T11:44:58.469,3633280,192,0,0,-8388608,-8388608
2026-04-01T11:44:58.473,3636248,192,0,0,-8388608,-8388608
2026-04-01T11:44:58.477,3639220,192,0,0,-5101364,-2590479
2026-04-01T11:44:58.481,3642192,192,0,0,2838158,2359806
2026-04-01T11:44:58.481,3645000,192,0,0,1679530,1798583
2026-04-01T11:44:58.485,3647804,192,0,0,-8388608,-3258881
2026-04-01T11:44:58.489,3650780,192,0,0,-8388608,-8388608
2026-04-01T11:44:58.489,3653756,192,0,0,-5089219,-4187416
2026-04-01T11:44:58.493,3656736,192,0,0,6829552,5555129
2026-04-01T11:44:58.497,3659536,192,0,0,3171974,2547501
2026-04-01T11:44:58.501,3662340,192,0,0,2411922,3781491
2026-04-01T11:44:58.501,3665144,192,0,0,-4717691,2561083
2026-04-01T11:44:58.505,3668044,192,0,0,-8388608,-8388608
2026-04-01T11:44:58.509,3671008,192,0,0,-7986978,-5933633
2026-04-01T11:44:58.510,3673984,192,0,0,3547741,4946898
2026-04-01T11:44:58.514,3676788,192,0,0,1553737,1448811
2026-04-01T11:44:58.518,3679596,192,0,0,1385963,1562946
2026-04-01T11:44:58.518,3682408,192,0,0,-8388608,-8388608
2026-04-01T11:44:58.522,3685376,192,0,0,-8388608,-8388608
2026-04-01T11:44:58.526,3688348,192,0,0,-7735828,-7317030
2026-04-01T11:44:58.530,3691324,192,0,0,4228422,3315283
2026-04-01T11:44:58.530,3694128,192,0,0,1367184,1934095
2026-04-01T11:44:58.534,3696936,192,0,0,-5584105,-1295992
2026-04-01T11:44:58.538,3699908,192,0,0,-8388608,-8022159
2026-04-01T11:44:58.538,3702900,192,0,0,-8388608,-8360746
2026-04-01T11:44:58.542,3705864,192,0,0,3396995,2898383
2026-04-01T11:44:58.546,3708664,192,0,0,5032318,3364182
2026-04-01T11:44:58.550,3711468,192,0,0,2291291,1870196
2026-04-01T11:44:58.550,3714276,192,0,0,-276014,-83171
2026-04-01T11:44:58.554,3716996,192,0,0,-8388608,-6956891
2026-04-01T11:44:58.559,3719968,192,0,0,-8388608,-8388608
2026-04-01T11:44:58.559,3722944,192,0,0,1722680,2001870
2026-04-01T11:44:58.563,3725748,192,0,0,1598903,1917639
2026-04-01T11:44:58.567,3728556,192,0,0,1444767,1736956
2026-04-01T11:44:58.568,3731360,192,0,0,-3797466,139506
2026-04-01T11:44:58.571,3734164,192,0,0,-8388608,-8388608
2026-04-01T11:44:58.575,3737140,192,0,0,-8388608,-8388608
2026-04-01T11:44:58.579,3740116,192,0,0,6471102,4508434
2026-04-01T11:44:58.579,3742920,192,0,0,2174968,2131409
2026-04-01T11:44:58.583,3745724,192,0,0,1846878,2001429
2026-04-01T11:44:58.587,3748528,192,0,0,-8388608,-2110475
2026-04-01T11:44:58.587,3751504,192,0,0,-8388608,-8388608
2026-04-01T11:44:58.591,3754480,192,0,0,-1676491,-433231
2026-04-01T11:44:58.596,3757368,192,0,0,6545061,4961829
2026-04-01T11:44:58.596,3760184,192,0,0,2212059,2068308
2026-04-01T11:44:58.600,3762980,192,0,0,-1385445,-124817
2026-04-01T11:44:58.604,3765868,192,0,0,-8388608,-4822719
2026-04-01T11:44:58.608,3768844,192,0,0,-8388608,-8388608
2026-04-01T11:44:58.608,3771820,192,0,0,-4123370,-2493327
2026-04-01T11:44:58.612,3774796,192,0,0,2519849,2171372
2026-04-01T11:44:58.616,3777600,192,0,0,1640608,1543021
2026-04-01T11:44:58.616,3780404,192,0,0,2564804,4032819
2026-04-01T11:44:58.620,3783208,192,0,0,-8388608,-8388608
2026-04-01T11:44:58.624,3786184,192,0,0,-8388608,-8388608
2026-04-01T11:44:58.624,3789160,192,0,0,6720158,3987925
2026-04-01T11:44:58.628,3791972,192,0,0,2858143,2211813
2026-04-01T11:44:58.632,3794768,192,0,0,1542371,1760281
2026-04-01T11:44:58.636,3797576,192,0,0,-8035238,-2966658
2026-04-01T11:44:58.637,3800548,192,0,0,-8388608,-8388608
2026-04-01T11:44:58.641,3803524,192,0,0,-6613207,-5856487
2026-04-01T11:44:58.645,3806500,192,0,0,5668884,4448569
2026-04-01T11:44:58.645,3809312,192,0,0,3603207,2715225
2026-04-01T11:44:58.649,3812108,192,0,0,1024490,1905466
2026-04-01T11:44:58.653,3814916,192,0,0,-7038769,-1338514
2026-04-01T11:44:58.657,3817888,192,0,0,-8388608,-8388608
2026-04-01T11:44:58.657,3820864,192,0,0,-8000347,-6513015
2026-04-01T11:44:58.661,3823840,192,0,6,2,274833
2026-04-01T11:44:58.665,3826048,192,0,0,1631898,1931631
2026-04-01T11:44:58.665,3828864,192,0,0,1154808,1633489
2026-04-01T11:44:58.669,3831660,192,0,0,-6796946,-1560751
2026-04-01T11:44:58.673,3834636,192,0,0,-8388608,-8388608
2026-04-01T11:44:58.673,3837608,192,0,0,-7749589,-7851550
2026-04-01T11:44:58.678,3840584,192,0,0,4761598,3555764
2026-04-01T11:44:58.681,3843388,192,0,0,1370630,1799778
2026-04-01T11:44:58.682,3846196,192,0,0,2262861,3027366
2026-04-01T11:44:58.686,3849000,192,0,0,-8388608,-5904768
2026-04-01T11:44:58.690,3851976,192,0,0,-8388608,-8388608
2026-04-01T11:44:58.694,3854948,192,0,0,2526506,2793929
2026-04-01T11:44:58.694,3857756,192,0,0,5600356,3850669
2026-04-01T11:44:58.698,3860560,192,0,0,1896013,1960066
2026-04-01T11:44:58.702,3863364,192,0,0,-3477543,-671281
2026-04-01T11:44:58.702,3866256,192,0,0,-8388608,-6590884
2026-04-01T11:44:58.706,3869228,192,0,0,-8388608,-8388608
2026-04-01T11:44:58.710,3872204,192,0,0,528673,1173110
2026-04-01T11:44:58.710,3874932,192,0,0,6094867,4367165
2026-04-01T11:44:58.714,3877728,192,0,0,1669863,1693317
2026-04-01T11:44:58.718,3880536,192,0,0,-2884733,-449311
2026-04-01T11:44:58.722,3883424,192,0,0,-8388608,-8388608
2026-04-01T11:44:58.723,3886400,192,0,0,-8388608,-8388608
2026-04-01T11:44:58.727,3889376,192,0,0,-756093,-810692
2026-04-01T11:44:58.731,3892180,192,0,0,2024034,2141982
2026-04-01T11:44:58.731,3894984,192,0,0,1810723,1981438
2026-04-01T11:44:58.735,3897788,192,0,0,-8388608,-4711686
2026-04-01T11:44:58.739,3900764,192,0,0,-8388608,-8388608
2026-04-01T11:44:58.743,3903740,192,0,0,-8388608,-8388608
2026-04-01T11:44:58.743,3906716,192,0,0,6653723,4506759
2026-04-01T11:44:58.747,3909520,192,0,0,2474405,2033165
2026-04-01T11:44:58.751,3912324,192,0,0,-859754,1028893
2026-04-01T11:44:58.751,3915128,192,0,0,-8388608,-3497464
2026-04-01T11:44:58.755,3918104,192,0,0,-8388608,-8388607
2026-04-01T11:44:58.759,3921080,192,0,0,-5575841,-3212111
2026-04-01T11:44:58.760,3924064,192,0,0,5719384,5294259
2026-04-01T11:44:58.763,3926860,192,0,0,1685338,1719843
2026-04-01T11:44:58.767,3929664,192,0,0,-107410,1851045
2026-04-01T11:44:58.772,3932468,192,0,0,-8388608,-1801472
2026-04-01T11:44:58.775,3935444,192,0,0,-8388608,-8388608
2026-04-01T11:44:58.776,3938428,192,0,0,-5998962,-4809894
2026-04-01T11:44:58.780,3941396,192,0,0,3330015,2807259
2026-04-01T11:44:58.781,3944200,192,0,0,1665978,1751067
2026-04-01T11:44:58.784,3947004,192,0,0,-7942975,-2656344
2026-04-01T11:44:58.788,3949980,192,0,0,-8388608,-8388608
2026-04-01T11:44:58.792,3952956,192,0,0,-8388608,-8388608
2026-04-01T11:44:58.793,3955928,192,0,0,4454873,4881806
2026-04-01T11:44:58.796,3958736,192,0,0,3817042,3090626
2026-04-01T11:44:58.800,3961540,192,0,0,931832,1577229
2026-04-01T11:44:58.801,3964260,192,0,0,-6975789,-2180022
2026-04-01T11:44:58.805,3967236,192,0,0,-8388608,-8388608
2026-04-01T11:44:58.808,3970208,192,0,0,-7573654,-7247736
2026-04-01T11:44:58.808,3973192,192,0,0,4989836,4749031
2026-04-01T11:44:58.813,3975988,192,0,0,1718874,1766881
2026-04-01T11:44:58.816,3978796,192,0,0,2150043,2423276
2026-04-01T11:44:58.821,3981600,192,0,0,-1497599,4210723
2026-04-01T11:44:58.821,3984500,192,0,0,-8388608,-8388608
2026-04-01T11:44:58.825,3987468,192,0,0,-8388608,-8388608
2026-04-01T11:44:58.829,3990440,192,0,0,5356536,3307579
2026-04-01T11:44:58.829,3993244,192,0,0,1616234,1687538
2026-04-01T11:44:58.833,3996048,192,0,0,1615437,98304
2026-04-01T11:44:58.837,3998684,192,0,0,-8388608,-6659679
2026-04-01T11:44:58.837,4001660,192,0,0,-8388608,-8388608
2026-04-01T11:44:58.841,4004636,192,0,0,2360248,1152436
2026-04-01T11:44:58.845,4007440,192,0,0,6183282,3738078
2026-04-01T11:44:58.849,4010244,192,0,0,1743109,1740191
2026-04-01T11:44:58.849,4013048,192,0,0,-4103147,-233644
2026-04-01T11:44:58.853,4015940,192,0,0,-8388608,-5509026
2026-04-01T11:44:58.857,4018916,192,0,0,-8388608,-8388608
2026-04-01T11:44:58.858,4021888,192,0,0,-1219615,796402
2026-04-01T11:44:58.862,4024696,192,0,0,6128326,4708886
2026-04-01T11:44:58.866,4027508,192,0,0,1728989,1939539
2026-04-01T11:44:58.866,4030304,192,0,0,1675676,5476352
2026-04-01T11:44:58.870,4033108,192,0,0,-8388608,-8388608
2026-04-01T11:44:58.874,4036084,192,0,0,-8388608,-8388608
2026-04-01T11:44:58.878,4039060,192,0,0,-3633481,-1140062
2026-04-01T11:44:58.878,4042036,192,0,0,2161704,2214431
2026-04-01T11:44:58.882,4044848,192,0,0,1661338,1889161
2026-04-01T11:44:58.886,4047644,192,0,0,-8388608,-4120878
2026-04-01T11:44:58.886,4050620,192,0,0,-8388608,-8388608
2026-04-01T11:44:58.890,4053596,192,0,0,-2830362,-3167086
2026-04-01T11:44:58.894,4056568,192,0,0,7114431,5303481
2026-04-01T11:44:58.898,4059376,192,0,0,2673653,2258499
2026-04-01T11:44:58.898,4062180,192,0,0,-232449,976019
2026-04-01T11:44:58.903,4064900,192,0,0,-8388608,-3629651
2026-04-01T11:44:58.907,4067872,192,192,0,32768,32768
2026-04-01T11:44:58.907,4070520,192,0,0,-5717879,-5004155
2026-04-01T11:44:58.911,4073484,192,0,0,6319439,5078146
2026-04-01T11:44:58.915,4076288,192,0,0,1618065,1881703
2026-04-01T11:44:58.915,4079096,192,0,0,435719,1360102
2026-04-01T11:44:58.919,4081816,192,0,0,-8016730,-2763674
2026-04-01T11:44:58.923,4084788,192,0,0,-8388608,-8388608
2026-04-01T11:44:58.923,4087764,192,0,0,-6912161,-6476111
2026-04-01T11:44:58.927,4090740,192,0,0,3729566,2813806
2026-04-01T11:44:58.931,4093544,192,0,0,1608636,1766433
2026-04-01T11:44:58.935,4096348,192,0,0,967254,1924291
2026-04-01T11:44:58.935,4099068,192,0,0,-8388608,-8388608
2026-04-01T11:44:58.939,4102044,192,0,0,-8388608,-8388608
2026-04-01T11:44:58.943,4105020,192,0,0,3460669,4295740
2026-04-01T11:44:58.944,4107824,192,0,0,4357186,3170074
2026-04-01T11:44:58.948,4110628,192,0,0,1643632,1658936
2026-04-01T11:44:58.952,4113440,192,0,0,-6530661,-1114442
2026-04-01T11:44:58.952,4116408,192,0,0,-8388608,-7696294
2026-04-01T11:44:58.956,4119384,192,0,0,-8388608,-8237129
2026-04-01T11:44:58.960,4122360,192,0,0,3764054,3653351
2026-04-01T11:44:58.964,4125164,192,0,0,5117906,3570321
2026-04-01T11:44:58.964,4127968,192,0,0,1396861,1665364
2026-04-01T11:44:58.968,4130776,192,0,0,-4928777,-1091989
2026-04-01T11:44:58.972,4133748,192,0,0,-8388608,-8388608
2026-04-01T11:44:58.972,4136724,192,0,0,-8388608,-8388608
2026-04-01T11:44:58.976,4139700,192,0,0,5874204,4101710
2026-04-01T11:44:58.980,4142504,192,0,0,1850622,1875599
2026-04-01T11:44:58.981,4145308,192,0,0,1665211,2008258
2026-04-01T11:44:58.985,4148116,192,0,0,-8388608,-4111131
2026-04-01T11:44:58.989,4151088,192,0,0,-8388608,-8388608
2026-04-01T11:44:58.993,4154064,192,0,0,-1774729,653849
2026-04-01T11:44:58.993,4156868,192,0,0,5894191,4392296
2026-04-01T11:44:58.997,4159676,192,0,0,2079829,1927916
2026-04-01T11:44:59.001,4162480,192,0,0,1406705,673203
2026-04-01T11:44:59.001,4165200,192,0,0,-8111709,-5225057
2026-04-01T11:44:59.005,4168176,192,0,0,-8388608,-8388608
2026-04-01T11:44:59.009,4171148,192,0,0,-2028735,-1428822
2026-04-01T11:44:59.013,4174124,192,0,0,6485206,4183673
2026-04-01T11:44:59.013,4176936,192,0,0,1583173,1841764
2026-04-01T11:44:59.017,4179736,192,0,0,-1794535,641463
2026-04-01T11:44:59.021,4182540,192,0,0,-8388608,-4235183
2026-04-01T11:44:59.021,4185516,192,0,0,-8388608,-8388608
2026-04-01T11:44:59.025,4188488,192,0,0,-3048164,-2929636
2026-04-01T11:44:59.030,4191464,192,0,0,2580788,2230696
2026-04-01T11:44:59.030,4194268,192,0,0,1713573,2061585
2026-04-01T11:44:59.034,4197092,192,0,0,-5862012,545079
2026-04-01T11:44:59.038,4199880,192,0,0,-8388608,-8388608
2026-04-01T11:44:59.042,4202856,192,0,0,-8388608,-8388608
2026-04-01T11:44:59.042,4205828,192,0,0,6396511,5088759
2026-04-01T11:44:59.046,4208636,192,0,0,2945576,2394167
2026-04-01T11:44:59.050,4211440,192,0,0,2889708,4328893
2026-04-01T11:44:59.050,4214244,192,0,0,-3779571,2636315
2026-04-01T11:44:59.054,4217136,192,0,0,-8388608,-8388608
2026-04-01T11:44:59.058,4220108,192,0,0,-7034076,-5051049
2026-04-01T11:44:59.058,4223092,192,0,0,4625040,5399335
2026-04-01T11:44:59.063,4225888,192,0,0,1637341,1686748
2026-04-01T11:44:59.066,4228696,192,0,0,2288648,3823665
2026-04-01T11:44:59.071,4231500,192,0,0,-3724322,4020691
2026-04-01T11:44:59.071,4234388,192,0,0,-8388608,-8388608
2026-04-01T11:44:59.075,4237364,192,0,0,-7511660,-6844601
2026-04-01T11:44:59.079,4240340,192,0,0,4005991,3195286
2026-04-01T11:44:59.079,4243144,192,0,0,1342542,1768563
2026-04-01T11:44:59.083,4245948,192,0,0,1328272,1884816
2026-04-01T11:44:59.087,4248756,192,0,0,-8388608,-8232478
2026-04-01T11:44:59.091,4251728,192,0,0,-8388608,-8388608
2026-04-01T11:44:59.091,4254704,192,0,0,3809571,3586319
2026-04-01T11:44:59.095,4257508,192,0,0,4779221,3552929
2026-04-01T11:44:59.099,4260316,192,0,0,1548235,1910453
2026-04-01T11:44:59.099,4263120,192,0,0,-5269906,-1255246
2026-04-01T11:44:59.103,4266104,192,0,0,-8388608,-7491507
2026-04-01T11:44:59.107,4269068,192,0,0,-8388608,-8388608
2026-04-01T11:44:59.108,4272044,192,0,0,1936353,1582034
2026-04-01T11:44:59.112,4274848,192,0,0,5506388,3275420
2026-04-01T11:44:59.116,4277656,192,0,0,2095144,2018809
2026-04-01T11:44:59.116,4280460,192,0,0,-59884,798743
2026-04-01T11:44:59.120,4283096,192,0,0,-8388608,-6144192
2026-04-01T11:44:59.124,4286068,192,0,0,-8388608,-8388608
2026-04-01T11:44:59.128,4289044,192,0,0,-604545,616921
2026-04-01T11:44:59.128,4291764,192,0,0,2018909,2012544
2026-04-01T11:44:59.132,4294568,192,0,0,1775414,1865845
2026-04-01T11:44:59.136,4297376,192,0,0,-3148577,189533
2026-04-01T11:44:59.136,4300180,192,0,0,-8388608,-8388608
2026-04-01T11:44:59.140,4303156,192,0,0,-8388608,-8388608
2026-04-01T11:44:59.144,4306128,192,0,0,6636933,4698980
2026-04-01T11:44:59.144,4308936,192,0,0,2119669,2129139
2026-04-01T11:44:59.148,4311740,192,0,0,1798663,1855586
2026-04-01T11:44:59.152,4314544,192,0,0,-8388608,-4556498
2026-04-01T11:44:59.156,4317520,192,0,0,-8388608,-8388608
2026-04-01T11:44:59.157,4320496,192,0,0,-1356206,-1566616
2026-04-01T11:44:59.161,4323468,192,0,0,7332148,5180434
2026-04-01T11:44:59.165,4326284,192,0,0,1738800,1615898
2026-04-01T11:44:59.165,4329080,192,0,0,-1347036,53567
2026-04-01T11:44:59.169,4331800,192,0,0,-8388608,-4318989
2026-04-01T11:44:59.173,4334776,192,0,0,-8388608,-8388608
2026-04-01T11:44:59.177,4337760,192,0,0,-3706863,-3413116
2026-04-01T11:44:59.177,4340724,192,0,0,2638434,2376658
2026-04-01T11:44:59.181,4343528,192,0,0,1598759,1507351
2026-04-01T11:44:59.185,4346332,192,0,0,250813,735281
2026-04-01T11:44:59.185,4348968,192,0,0,-8388608,-8388608
2026-04-01T11:44:59.189,4351944,192,0,0,-8388608,-8388608
2026-04-01T11:44:59.193,4354920,192,0,0,-7042454,-5455872
2026-04-01T11:44:59.194,4357896,192,0,0,3304878,2802091
2026-04-01T11:44:59.198,4360700,192,0,0,1594778,1608149
2026-04-01T11:44:59.202,4363504,192,0,0,-7364517,-2372707
2026-04-01T11:44:59.206,4366480,192,0,0,-8388608,-8388608
2026-04-01T11:44:59.206,4369464,192,0,0,-8238092,-6744341
2026-04-01T11:44:59.210,4372428,192,0,0,3915825,3726338
2026-04-01T11:44:59.214,4375236,192,0,0,4017226,2681011
2026-04-01T11:44:59.214,4378040,192,0,0,1524903,1606848
2026-04-01T11:44:59.218,4380844,192,0,0,-6282438,-1298634
2026-04-01T11:44:59.222,4383828,192,0,0,-8388608,-8388608
2026-04-01T11:44:59.226,4386796,192,0,0,-8190739,-7688288
2026-04-01T11:44:59.226,4389768,192,0,0,4661247,3731504
2026-04-01T11:44:59.230,4392576,192,0,0,1490443,1826448
2026-04-01T11:44:59.234,4395380,192,0,0,1172661,1825252
2026-04-01T11:44:59.235,4398192,192,0,0,-8388608,-7503037
2026-04-01T11:44:59.238,4401164,192,0,0,-8388608,-8388608
2026-04-01T11:44:59.243,4404136,192,0,0,-8388608,-8376320
2026-04-01T11:44:59.243,4407108,192,0,0,5268864,3538133
2026-04-01T11:44:59.247,4409916,192,0,0,1646650,1725956
2026-04-01T11:44:59.251,4412720,192,0,0,-967624,5947722
2026-04-01T11:44:59.255,4415528,192,0,0,-8388608,-5015551
2026-04-01T11:44:59.255,4418500,192,0,0,-8388608,-8192000
2026-04-01T11:44:59.259,4421476,192,0,0,1561809,2281976
2026-04-01T11:44:59.263,4424280,192,0,0,5900185,4238921
2026-04-01T11:44:59.263,4427084,192,0,0,1591558,1814764
2026-04-01T11:44:59.267,4429900,192,0,0,-2712474,72611
2026-04-01T11:44:59.271,4432608,192,0,0,-8388608,-5931451
2026-04-01T11:44:59.271,4435584,192,0,0,-8388608,-8388608
2026-04-01T11:44:59.275,4438560,192,0,0,188008,283424
2026-04-01T11:44:59.279,4441204,192,0,0,2137201,2305063
2026-04-01T11:44:59.280,4444000,192,0,0,1704061,1958724
2026-04-01T11:44:59.284,4446804,192,0,0,-2442029,219127
2026-04-01T11:44:59.288,4449608,192,0,0,-8388608,-8388608
2026-04-01T11:44:59.292,4452584,192,0,0,-8388608,-8388608
2026-04-01T11:44:59.292,4455560,192,0,0,6409755,5063279
2026-04-01T11:44:59.296,4458364,192,0,0,2268018,2155589
2026-04-01T11:44:59.300,4461168,192,0,0,1723667,1978568
2026-04-01T11:44:59.300,4463976,192,0,0,-8388608,-4187556
2026-04-01T11:44:59.304,4466948,192,0,0,-8388608,-8388608
2026-04-01T11:44:59.308,4469924,192,0,0,-3938696,-2870720
2026-04-01T11:44:59.312,4472908,192,0,0,6701801,4683624
2026-04-01T11:44:59.312,4475704,192,0,0,2684424,2215951
2026-04-01T11:44:59.316,4478508,192,0,0,52737,1764166
2026-04-01T11:44:59.320,4481152,192,0,0,-8388608,-2528284
2026-04-01T11:44:59.321,4484120,192,0,0,-8388608,-8339456
2026-04-01T11:44:59.324,4487096,192,0,0,-6336811,-4086330
2026-04-01T11:44:59.329,4490068,192,0,0,5279734,5081209
2026-04-01T11:44:59.329,4492872,192,0,0,1644106,1740597
2026-04-01T11:44:59.333,4495680,192,0,0,3249,1712878
2026-04-01T11:44:59.337,4498228,192,0,0,-8356552,-2285255
2026-04-01T11:44:59.337,4501204,192,0,0,-8388608,-8388608
2026-04-01T11:44:59.341,4504180,192,0,0,-7758545,-5842559
2026-04-01T11:44:59.345,4507152,192,0,0,3582346,2986651
2026-04-01T11:44:59.349,4509960,192,0,0,1569546,1616506
2026-04-01T11:44:59.349,4512764,192,0,0,483144,942092
2026-04-01T11:44:59.353,4515400,192,0,0,-8388608,-8388608
2026-04-01T11:44:59.357,4518376,192,0,0,-8388608,-8388608
2026-04-01T11:44:59.357,4521348,192,0,0,5674094,4633397
2026-04-01T11:44:59.361,4524152,192,0,0,4172963,3263793
2026-04-01T11:44:59.365,4526960,192,0,0,1407687,1608496
2026-04-01T11:44:59.366,4529764,192,0,0,-2313775,-2091566
2026-04-01T11:44:59.370,4532740,192,0,0,-8388608,-8191068
2026-04-01T11:44:59.374,4535716,192,0,0,-8288175,-8327781
2026-04-01T11:44:59.378,4538688,192,0,0,4904586,3319616
2026-04-01T11:44:59.378,4541496,192,0,0,5059603,3422330
2026-04-01T11:44:59.382,4544300,192,0,0,2498799,2334796
2026-04-01T11:44:59.386,4547104,192,0,0,-622076,4394423
2026-04-01T11:44:59.386,4549908,192,0,0,-8388608,-8388608
2026-04-01T11:44:59.390,4552884,192,0,0,-8388608,-8388608
2026-04-01T11:44:59.394,4555868,192,0,0,684289,1574969
2026-04-01T11:44:59.394,4558580,192,0,0,1892051,1891629
2026-04-01T11:44:59.398,4561384,192,0,0,1879584,2035681
2026-04-01T11:44:59.402,4564188,192,0,0,-8388608,-6102694
2026-04-01T11:44:59.406,4567164,192,0,0,-8388608,-8388608
2026-04-01T11:44:59.407,4570144,192,0,0,-8388608,-8388608
2026-04-01T11:44:59.411,4573116,192,0,0,5839206,3963881
2026-04-01T11:44:59.414,4575920,192,0,0,1775131,1917898
2026-04-01T11:44:59.415,4578724,192,0,0,-3568149,-321759
2026-04-01T11:44:59.419,4581616,192,0,0,-8388608,-5238023
2026-04-01T11:44:59.423,4584588,192,0,0,-8388608,-8388608
2026-04-01T11:44:59.427,4587564,192,0,0,-2353391,109474
2026-04-01T11:44:59.427,4590368,192,0,0,6116900,4798457
2026-04-01T11:44:59.431,4593172,192,0,0,1566401,1769958
2026-04-01T11:44:59.435,4595980,192,0,0,-1940099,352792
2026-04-01T11:44:59.435,4598792,192,0,0,-8388608,-4397924
2026-04-01T11:44:59.439,4601760,192,0,0,-8388608,-8388608
2026-04-01T11:44:59.443,4604736,192,0,0,-4585275,-1973455
2026-04-01T11:44:59.443,4607708,192,0,0,2350706,2392838
2026-04-01T11:44:59.447,4610512,192,0,0,1537721,1808438
2026-04-01T11:44:59.451,4613320,192,0,0,1985895,5113344
2026-04-01T11:44:59.455,4616124,192,0,0,-8388608,-8388608
2026-04-01T11:44:59.456,4619100,192,0,0,-8388608,-8388608
2026-04-01T11:44:59.460,4622076,192,0,0,6774916,5199818
2026-04-01T11:44:59.464,4624880,192,0,0,2855069,2389894
2026-04-01T11:44:59.464,4627684,192,0,0,1494192,1097728
2026-04-01T11:44:59.468,4630488,192,0,0,-8363296,-3245305
2026-04-01T11:44:59.472,4633464,192,0,0,-8388608,-8388608
2026-04-01T11:44:59.476,4636440,192,0,0,-7083672,-5625257
2026-04-01T11:44:59.476,4639416,192,0,0,5232181,4913029
2026-04-01T11:44:59.480,4642220,192,0,0,1754855,1701929
2026-04-01T11:44:59.484,4645024,192,0,0,1294118,1802519
2026-04-01T11:44:59.484,4647828,192,0,0,-7234539,-1940268
2026-04-01T11:44:59.488,4650804,192,0,0,-8388608,-8388608
2026-04-01T11:44:59.492,4653780,192,0,0,-8233818,-7055130
2026-04-01T11:44:59.493,4656756,192,0,0,3910469,2936389
2026-04-01T11:44:59.497,4659560,192,0,0,1656179,1759407
2026-04-01T11:44:59.501,4662372,192,0,0,1930787,1431288
2026-04-01T11:44:59.505,4665168,192,0,0,-8388608,-8119467
2026-04-01T11:44:59.505,4668144,192,0,0,-8388608,-8388608
2026-04-01T11:44:59.509,4671120,192,0,0,2745113,4008606
